ID RA DEC MAG MAG_ERR
169668 53.15149003024795 -27.877588329448834 26.873178482055664 30.879348754882812
169679 53.077471883412706 -27.877650714204044 27.99197769165039 31.924118041992188
169687 53.056800330365284 -27.877508819607783 27.5230712890625 32.0622673034668
169690 53.09046928313427 -27.87757686709568 24.933837890625 30.345428466796875
169691 53.0902866223577 -27.877403839063437 27.088153839111328 30.815019607543945
169698 53.07884886622198 -27.877331364284125 27.403440475463867 31.891597747802734
169700 53.07931730671471 -27.877321123201398 26.482311248779297 31.80925178527832
169708 53.10351160945499 -27.877562269019585 27.244131088256836 30.90628433227539
169713 53.10902746604172 -27.87753692732475 27.380998611450195 30.828277587890625
169722 53.06626546396589 -27.877365932210424 25.6074161529541 30.75444984436035
169724 53.062761406625334 -27.877463276422173 27.095003128051758 30.95785140991211
169786 53.049811706970836 -27.877139704197667 26.595760345458984 31.695541381835938
169793 53.05665610084374 -27.87721082403207 25.947921752929688 31.876771926879883
169795 53.057023765190515 -27.877212621670004 26.57772445678711 31.684961318969727
169802 53.04381640807395 -27.877212913022984 26.07235336303711 31.716262817382812
169813 53.053983845146504 -27.876938611688278 23.816925048828125 30.39368438720703
169826 53.02728975362295 -27.87728753818921 27.697750091552734 31.715980529785156
169831 53.15510270841035 -27.876779109143847 22.346492767333984 29.338054656982422
169835 53.0489919506209 -27.87729223077001 27.567005157470703 31.71324920654297
169836 53.048897110689154 -27.877086519368834 25.639328002929688 31.606651306152344
169883 53.016398488130584 -27.876682256866804 22.48006820678711 29.33245086669922
169889 53.017143668944925 -27.876651302827153 27.550304412841797 30.629186630249023
169898 53.09234729678238 -27.877098790336916 26.390216827392578 30.711624145507812
169900 53.06890013295832 -27.877181920327182 26.504085540771484 30.86764144897461
169911 53.102631858971506 -27.87713596076432 27.274017333984375 30.956342697143555
169931 53.108363244274834 -27.877101130097827 26.71607208251953 30.795368194580078
169937 53.07801281976855 -27.877051523993593 26.80805015563965 31.837656021118164
169939 53.04125086779806 -27.876794285014633 24.817646026611328 31.466798782348633
169945 53.06798968632314 -27.876932047894634 23.659208297729492 30.187210083007812
169949 53.149573545895755 -27.87690645540575 27.841920852661133 30.896921157836914
169951 53.06199164232117 -27.87681651756044 24.45934295654297 30.474201202392578
169969 53.09587300613427 -27.877038440441595 27.66193389892578 30.880535125732422
169971 53.146580157851524 -27.87677967770219 24.44686508178711 30.367765426635742
169983 53.14618319353843 -27.87633686992435 26.64606475830078 30.863903045654297
169984 53.14607091531009 -27.87633850971807 25.85116958618164 30.757469177246094
170013 53.04613773588336 -27.87686879272927 26.748737335205078 31.630409240722656
170022 53.13492381960818 -27.876965488585338 27.68785285949707 30.74508285522461
170045 53.07364741587381 -27.876725203494605 26.26473617553711 30.9036922454834
170047 53.07280878244212 -27.876377520325335 21.795682907104492 29.395919799804688
170048 53.07408892996457 -27.87622546267547 25.99233627319336 31.790973663330078
170052 53.074369880417436 -27.875152343311036 25.844825744628906 31.727603912353516
170053 53.073444981635966 -27.87464338790689 22.734891891479492 30.664581298828125
170055 53.07402616577842 -27.874161123331067 25.43340492248535 31.663455963134766
170058 53.034110967120874 -27.876639033628276 24.18613624572754 31.258438110351562
170059 53.03463554462846 -27.87649713721955 26.441993713378906 31.74526023864746
170063 53.03369961462532 -27.876426772428754 25.618122100830078 31.60744857788086
170066 53.03343291664015 -27.876242514450162 27.76494789123535 31.790664672851562
170072 53.07749239456041 -27.876633855616344 26.202497482299805 31.76654815673828
170079 53.14753093998245 -27.876766890117644 26.30985450744629 30.805809020996094
170080 53.147732039884886 -27.87660160172959 26.755577087402344 30.904338836669922
170110 53.02789827113678 -27.876731112496632 27.343814849853516 31.71483612060547
170112 53.094606009424865 -27.876809060141106 27.696720123291016 30.865314483642578
170125 53.06041658928719 -27.876689145929276 26.1441650390625 30.870941162109375
170130 53.05130027796846 -27.87676139606981 27.82350730895996 31.853883743286133
170132 53.05116789699163 -27.876629961200596 27.755104064941406 31.859024047851562
170141 53.029995286243356 -27.87655977005732 26.14136505126953 30.13343620300293
170152 53.11014906845338 -27.8766040462784 25.791152954101562 30.63897132873535
170153 53.110230240423896 -27.876522293266458 26.19481086730957 30.73166847229004
170159 53.08634301079681 -27.876525775313436 26.590450286865234 31.906925201416016
170163 53.08673934775624 -27.87614727105227 26.226165771484375 31.844696044921875
170166 53.08653036147203 -27.876062236064953 26.317502975463867 31.858510971069336
170170 53.06538124036983 -27.876696126061095 27.583436965942383 30.939788818359375
170193 53.10564712240113 -27.876665809555462 27.706449508666992 30.929946899414062
170203 53.0352834523346 -27.876478161593703 26.441280364990234 31.74757957458496
170206 53.080177343957885 -27.876577263788178 27.978469848632812 31.96983528137207
170208 53.05816623026435 -27.876450791602398 25.333433151245117 30.729455947875977
170210 53.15647514239402 -27.876486037632446 25.325923919677734 30.044532775878906
170212 53.13924563532888 -27.87657968790882 26.904409408569336 30.87742805480957
170222 53.05635429431628 -27.876484562150637 25.97660255432129 31.59832191467285
170242 53.14928470647293 -27.87637334993879 26.480270385742188 30.83304214477539
170251 53.060646379287874 -27.876389694101338 27.008567810058594 30.961301803588867
170252 53.06034751370325 -27.87608718481594 25.139989852905273 30.687475204467773
170271 53.04531048987632 -27.876335012738146 27.758560180664062 31.66700553894043
170291 53.068476025532384 -27.87634619060616 27.79536247253418 30.95367431640625
170293 53.066571985569226 -27.87624334206254 25.644359588623047 30.74892807006836
170294 53.027673141904394 -27.87626835943015 27.090930938720703 31.68932342529297
170300 53.03311794298203 -27.876285136843325 27.475475311279297 31.783164978027344
170309 53.14311618880563 -27.87627258478193 26.22931480407715 30.836471557617188
170310 53.14301336738704 -27.876213821553446 26.311599731445312 30.832542419433594
170312 53.057618450466165 -27.876276954543776 27.37410545349121 30.972396850585938
170317 53.02667222916945 -27.876243676171725 27.394062042236328 31.764816284179688
170321 53.03687449385402 -27.875983733130763 25.6105899810791 31.630842208862305
170324 53.03733537966695 -27.875768946865332 24.497385025024414 31.317138671875
170329 53.03640227732219 -27.875521374820472 26.634449005126953 31.74712371826172
170330 53.03647099725738 -27.875293716776135 25.1711483001709 31.537857055664062
170332 53.0375401304659 -27.874917469486594 25.55074691772461 31.6336669921875
170333 53.03810995347313 -27.87478386065514 26.656993865966797 31.778860092163086
170341 53.028202638765556 -27.875749142892975 26.53466033935547 30.706974029541016
170354 53.02815452446394 -27.874935737583144 26.101877212524414 30.132709503173828
170361 53.02862822993924 -27.874670777759853 26.956308364868164 30.064842224121094
170370 53.05229865140258 -27.876204029607333 27.849491119384766 31.94739532470703
170371 53.057033051186565 -27.87623330876749 27.150264739990234 30.92314910888672
170382 53.07526073461401 -27.876144951471048 27.422725677490234 31.974332809448242
170394 53.08132519283172 -27.876140810601516 27.04132080078125 31.93545150756836
170402 53.02950312420314 -27.876002890244155 27.49063491821289 30.402149200439453
170405 53.07150015722096 -27.875627902386203 22.254045486450195 29.602182388305664
170406 53.06971868137019 -27.875858349248542 25.507160186767578 30.722179412841797
170410 53.07021353276759 -27.87574486131013 26.900497436523438 30.922460556030273
170411 53.07055933007387 -27.87549772635155 23.915687561035156 30.319351196289062
170416 53.07068594983896 -27.875063785078904 24.549177169799805 30.538461685180664
170421 53.08582949938273 -27.8761023080884 27.779277801513672 32.00094223022461
170422 53.08590131291211 -27.875991654591612 25.911968231201172 31.8182373046875
170426 53.14978162094578 -27.87602724362663 27.843303680419922 30.940019607543945
170427 53.0196926845089 -27.875908925370005 24.51708221435547 30.157878875732422
170433 53.02305044473616 -27.875990776858984 26.852266311645508 31.71619415283203
170437 53.03973343471022 -27.875990426747833 25.64190673828125 31.645849227905273
170438 53.06708101675277 -27.876087746947 27.550331115722656 30.916873931884766
170440 53.157432039726075 -27.876053072970546 27.649776458740234 30.339595794677734
170446 53.06116117401453 -27.87587076456184 25.48381805419922 30.76227378845215
170455 53.1354138764743 -27.87601945238412 27.55703353881836 30.809032440185547
170464 53.09358860455197 -27.875841116939185 27.463863372802734 30.840850830078125
170465 53.094175753319206 -27.87561410239927 23.861406326293945 29.875484466552734
170473 53.09175591317215 -27.87594515809038 26.150108337402344 30.672534942626953
170474 53.09166420881571 -27.875870630230796 26.03668212890625 30.668243408203125
170483 53.15381453975299 -27.87588834721476 27.282312393188477 30.890766143798828
170492 53.04106758030029 -27.875733995783378 25.93862533569336 31.70612335205078
170499 53.024280213519425 -27.875914046345713 27.615642547607422 31.78867530822754
170579 53.14411302147115 -27.875836298475846 27.160844802856445 30.92564582824707
170580 53.101485891327826 -27.875855135208294 26.892440795898438 31.125410079956055
170581 53.101507945529605 -27.875714490297373 27.384342193603516 31.166656494140625
170590 53.14465888202456 -27.875818498685547 27.016006469726562 30.92266845703125
170597 53.143754049727406 -27.875787377379094 26.88432502746582 30.907146453857422
170622 53.04571855959501 -27.87548537050532 25.542930603027344 31.539596557617188
170642 53.03021567954144 -27.87539570342807 24.554492950439453 29.90574836730957
170648 53.02964574112108 -27.87487488461464 23.984272003173828 29.53424835205078
170650 53.030223355242256 -27.87480425692142 24.75189971923828 30.25875473022461
170654 53.07731696321885 -27.87563396738041 26.330127716064453 31.79641342163086
170658 53.04472192617204 -27.875653773421305 27.211885452270508 31.707735061645508
170659 53.044920084482044 -27.87561849774038 27.93513298034668 31.728443145751953
170661 53.03925029884483 -27.87558993216952 26.147768020629883 31.739700317382812
170672 53.02485712336321 -27.875651158582112 27.966205596923828 31.777753829956055
170700 53.05548464581416 -27.875390350896474 25.395694732666016 30.893985748291016
170702 53.0556865973418 -27.874943411503818 26.281444549560547 30.853044509887695
170712 53.08124728357473 -27.875411171354827 26.01671600341797 31.78536605834961
170716 53.07891565154183 -27.875443077846096 26.765636444091797 31.846920013427734
170723 53.0682565539468 -27.8754972130245 26.560283660888672 30.880943298339844
170729 53.05382524625116 -27.87552359775622 26.857067108154297 31.924848556518555
170731 53.05372477482256 -27.875464974893298 27.459476470947266 31.954574584960938
170754 53.088305357392905 -27.8753094964031 27.831449508666992 31.983537673950195
170758 53.105246924342836 -27.87517508261396 26.7098388671875 31.2369441986084
170760 53.10552602869119 -27.874867319156333 27.80475616455078 31.323078155517578
170761 53.07982655016551 -27.87522576795615 26.477060317993164 31.866268157958984
170787 53.101027501722285 -27.875345038480006 25.24590492248535 30.82625389099121
170806 53.13531596440776 -27.875056177552672 25.73625373840332 30.697978973388672
170828 53.143891994825154 -27.875206707248076 24.66486358642578 30.436012268066406
170833 53.0347519457694 -27.875212953475895 26.133298873901367 31.70850944519043
170835 53.09048319950269 -27.8750732567026 24.961822509765625 30.38104248046875
170850 53.0119378234126 -27.874972442726147 26.047746658325195 30.49650001525879
170872 53.05963122331061 -27.87522027841614 26.467071533203125 30.903100967407227
170873 53.05975136563616 -27.875148481870646 27.112194061279297 30.932214736938477
170879 53.04844851678003 -27.874910440216667 26.200408935546875 31.737777709960938
170881 53.04806526575242 -27.874854769969005 27.97153091430664 31.822412490844727
170900 53.077647481426496 -27.874904616476403 24.73751449584961 31.4560489654541
170907 53.05845470693817 -27.875082444270806 26.419269561767578 30.895671844482422
170912 53.01866642592808 -27.875116243993286 27.205713272094727 30.633777618408203
170929 53.14825201335798 -27.875097757095002 25.954435348510742 30.776994705200195
170930 53.14829930769955 -27.874933153324243 27.750425338745117 30.953962326049805
170932 53.062268774658534 -27.87504657354376 26.89078140258789 30.889556884765625
170934 53.06261486956006 -27.874844635500814 26.653728485107422 30.855300903320312
170942 53.09463287647447 -27.875041621989464 26.002805709838867 30.675647735595703
170946 53.08801330605399 -27.87490316051078 26.6989688873291 31.892593383789062
170947 53.08752138205619 -27.874455168795762 21.36752700805664 30.05108642578125
170972 53.13934869788388 -27.874544316737264 26.966064453125 30.914037704467773
170989 53.069901178879896 -27.874919492846086 27.757755279541016 31.030803680419922
170990 53.070030608060954 -27.874820368881633 26.148908615112305 30.86482048034668
170995 53.06988320654664 -27.87456651068927 25.81390380859375 30.817630767822266
170997 53.06983776416546 -27.87450090864078 25.974929809570312 30.827924728393555
170998 53.070071319849845 -27.87434447425473 27.464982986450195 30.995981216430664
171009 53.05100898212967 -27.874926870714837 26.20650291442871 31.748991012573242
171011 53.04729492041587 -27.874689942237236 24.511812210083008 31.361207962036133
171013 53.14579204426483 -27.874928939915616 25.838531494140625 30.76673698425293
171016 53.036736542136374 -27.874852597629182 27.779457092285156 31.808120727539062
171017 53.03695136851963 -27.874891339769267 27.605112075805664 31.800268173217773
171027 53.155495388321576 -27.874837651565937 26.268537521362305 30.80927085876465
171028 53.15552502970511 -27.874738730890776 27.840534210205078 30.916027069091797
171030 53.0588359025639 -27.87476312735068 26.8302059173584 30.936382293701172
171033 53.05883914417891 -27.8744538737818 26.241600036621094 30.881135940551758
171047 53.05466370216529 -27.874706489847913 25.932762145996094 31.609800338745117
171052 53.081278057516485 -27.87465570135994 26.176944732666016 31.834630966186523
171064 53.03354632850535 -27.87475731250806 26.934404373168945 31.73959732055664
171068 53.03337064961243 -27.874671639132067 27.89484214782715 31.78691864013672
171074 53.016012951655036 -27.8747561781175 26.550537109375 30.548715591430664
171078 53.065471089369964 -27.874769327208945 26.922273635864258 30.898448944091797
171079 53.065536274177056 -27.874719176272187 27.107967376708984 30.908849716186523
171086 53.05344571854541 -27.874523083766423 27.843589782714844 31.85491371154785
171088 53.05376185069917 -27.874441882590943 26.120920181274414 31.750764846801758
171095 53.05343464394261 -27.87395953577644 25.134374618530273 31.564380645751953
171097 53.053159739599764 -27.873837929218638 27.87885284423828 31.910682678222656
171109 53.066850582054826 -27.87464758922761 26.290390014648438 30.86074447631836
171110 53.06658726548272 -27.874531511846854 24.611942291259766 30.518596649169922
171116 53.101163292617066 -27.87467042840374 26.908405303955078 31.154579162597656
171117 53.10101779125401 -27.87465424447392 27.930355072021484 31.22520637512207
171118 53.067922215464066 -27.874568582938778 25.833768844604492 30.787311553955078
171120 53.03727607292212 -27.874497208015736 27.2529239654541 31.7879638671875
171128 53.025866085863 -27.874535948855698 27.233427047729492 31.743118286132812
171129 53.02604611226335 -27.874235271214506 24.703601837158203 31.385128021240234
171140 53.07880710027024 -27.874494075910327 27.83365249633789 31.999088287353516
171147 53.05562673720051 -27.87406351766459 23.77814292907715 30.486440658569336
171151 53.05503795242546 -27.873581603081607 26.927900314331055 31.2061767578125
171153 53.055452573884985 -27.873347692610555 26.704923629760742 31.159709930419922
171161 53.04614506456484 -27.874519539914278 27.535503387451172 31.733667373657227
171163 53.13372396962792 -27.874536629586125 27.324951171875 30.318069458007812
171164 53.134021465499956 -27.8743595237066 23.886795043945312 30.009231567382812
171181 53.07669358486056 -27.87428349635739 26.41997528076172 31.8255615234375
171185 53.076648844455114 -27.873903236350326 26.30836296081543 31.82103729248047
171186 53.0760971827765 -27.873667251096425 22.36648178100586 30.51456069946289
171198 53.0820040024412 -27.874511924209433 27.443273544311523 31.959941864013672
171201 53.06379689571464 -27.87440709549976 26.72637176513672 30.867408752441406
171203 53.05163104578931 -27.874469387804723 26.84572982788086 31.810293197631836
171212 53.043432344647094 -27.87410764283637 26.51365089416504 31.66153907775879
171219 53.14654517257254 -27.87430071949877 25.456501007080078 30.679590225219727
171226 53.061214877761515 -27.874380626082516 27.81982421875 30.933937072753906
171227 53.061130972991464 -27.874396410463063 27.87075424194336 30.941997528076172
171230 53.0184130465044 -27.87437494309187 27.148738861083984 30.598859786987305
171238 53.02859793618553 -27.873741397769848 22.561370849609375 29.341201782226562
171239 53.03060350955907 -27.873482713792043 21.70716094970703 30.174949645996094
171242 53.0314033199113 -27.87334120444495 27.45123291015625 31.754568099975586
171245 53.03014498425523 -27.873133832549335 24.46258544921875 31.185894012451172
171247 53.03085158556366 -27.87256170082241 27.058956146240234 31.700956344604492
171249 53.13799136318268 -27.87408210561712 20.50225067138672 28.615371704101562
171266 53.14294587520186 -27.874294180700197 26.289878845214844 30.82761573791504
171274 53.143262709783684 -27.873537095673147 26.004886627197266 30.649673461914062
171276 53.142843036181226 -27.87352067479559 25.61090850830078 30.588064193725586
171295 53.082304275753266 -27.874204101812055 26.740915298461914 31.903369903564453
171302 53.08270921372533 -27.874073227565653 25.748031616210938 31.749849319458008
171306 53.08267892870577 -27.87385417048122 27.75181007385254 31.986289978027344
171310 53.0800586987676 -27.874125763320567 26.881559371948242 31.907995223999023
171315 53.06014009897924 -27.87417433734364 25.626489639282227 30.767818450927734
171323 53.13950768655166 -27.874152255254593 27.714250564575195 30.953746795654297
171333 53.033619173424235 -27.874020472064718 27.516239166259766 31.782779693603516
171336 53.151669904871966 -27.874100372535494 27.05028533935547 30.886341094970703
171338 53.148664658002616 -27.874034286600413 24.574325561523438 30.42214584350586
171350 53.08133801138186 -27.874086163115564 27.399616241455078 31.994796752929688
171357 53.050282777314514 -27.874041962560696 27.530296325683594 31.841047286987305
171358 53.050372042260015 -27.873975627448168 27.928974151611328 31.91742706298828
171365 53.13066700140895 -27.87397203724646 27.025049209594727 30.29311752319336
171371 53.155282491273944 -27.87386859150579 25.028610229492188 30.553693771362305
171381 53.0446074530529 -27.873989170127544 27.443330764770508 31.73824691772461
171382 53.0444049146047 -27.873940860175644 27.36138343811035 31.751148223876953
171383 53.108839034724014 -27.873980815090135 25.49709701538086 30.515094757080078
171386 53.14747636882582 -27.87382485071435 25.418628692626953 30.674440383911133
171392 53.06723120220632 -27.8739221896091 25.77581214904785 30.793163299560547
171395 53.066915604650895 -27.873765537704692 27.17007827758789 30.909439086914062
171396 53.066967109009056 -27.873598825844393 25.665393829345703 30.766845703125
171397 53.06718000707413 -27.87351637516101 25.998733520507812 30.84311294555664
171438 53.01956716941761 -27.873549031787086 22.80115509033203 29.42161750793457
171444 53.05460684726562 -27.873766931247104 25.98245620727539 31.072473526000977
171457 53.14575580415454 -27.873796412006193 27.037317276000977 30.909629821777344
171467 53.02565295332551 -27.873807906434305 27.008365631103516 31.681468963623047
171473 53.07437106464111 -27.87369384494659 27.048107147216797 31.897159576416016
171477 53.084382310643534 -27.87365355640138 27.154010772705078 31.975223541259766
171478 53.08516983519839 -27.873467624892637 26.867820739746094 31.938026428222656
171480 53.08446277638682 -27.872826530325163 21.769140243530273 30.225242614746094
171496 53.094878438879604 -27.873380349233486 21.17403221130371 28.69075584411621
171499 53.13716232581465 -27.8737380839592 26.763822555541992 30.873462677001953
171503 53.060668972912254 -27.873792004020245 26.565359115600586 30.860593795776367
171512 53.07852044078091 -27.87372704012634 26.58219337463379 31.85521697998047
171514 53.078490428417496 -27.87323135976594 25.103050231933594 31.619272232055664
171521 53.08173874249887 -27.872296915402533 27.545690536499023 31.96500587463379
171522 53.080475747929704 -27.872097150780526 21.940412521362305 30.326080322265625
171523 53.08131019978194 -27.871626077127154 22.555959701538086 30.60506820678711
171524 53.07971964907176 -27.871667861004553 27.324926376342773 31.979646682739258
171527 53.079390509636774 -27.870787613811803 27.69837188720703 31.99802017211914
171529 53.081137368159936 -27.870712336048047 25.285579681396484 31.690433502197266
171533 53.08158245648885 -27.87057704672419 26.016101837158203 31.834312438964844
171535 53.07969993749087 -27.870134456637597 27.304855346679688 31.994869232177734
171544 53.064278806247906 -27.87365575272806 25.355812072753906 30.70331573486328
171545 53.09028193052857 -27.8736934759823 26.668672561645508 31.93145751953125
171550 53.06503468804295 -27.87358153359839 26.604068756103516 30.869062423706055
171558 53.15658616180771 -27.873694482419623 25.41476058959961 30.647676467895508
171572 53.1355075147319 -27.873673302249177 26.23390007019043 30.800155639648438
171580 53.13999683839545 -27.873637419522826 26.60427474975586 30.88262367248535
171582 53.14023110663514 -27.873625967962717 25.99163818359375 30.795513153076172
171585 53.14075969125862 -27.87357218204777 27.971004486083984 30.924476623535156
171592 53.14073382339291 -27.873306807569122 25.011804580688477 30.569019317626953
171621 53.109480975294744 -27.87291676965065 20.47525405883789 nan
171631 53.104529925871496 -27.87368644158503 27.63959503173828 30.939529418945312
171640 53.15733150790389 -27.87365949453611 25.310361862182617 30.623027801513672
171643 53.07176165645914 -27.873563981728832 26.90191078186035 31.92129898071289
171644 53.07278967140702 -27.87350354618497 25.418926239013672 31.659090042114258
171645 53.07237756149037 -27.87343478403982 25.064485549926758 31.54437828063965
171653 53.07052621734186 -27.873643046956744 26.134843826293945 30.849992752075195
171657 53.01269226721396 -27.873575642283676 27.211973190307617 30.603374481201172
171670 53.069242360714256 -27.873594002120875 27.143409729003906 30.96737289428711
171676 53.042531752650994 -27.87340914871825 25.92422866821289 31.616165161132812
171678 53.021771773664206 -27.873404427871773 25.87885284423828 30.44499969482422
171796 53.10131557677266 -27.873445570875713 24.60114288330078 30.63253402709961
171801 53.10132761213456 -27.873222296964382 27.943742752075195 31.233440399169922
171806 53.02397905993893 -27.873417191149574 27.80082893371582 30.595190048217773
171807 53.01650115582689 -27.87346616307237 26.806476593017578 30.54100799560547
171808 53.0164958587812 -27.873345153786065 25.97064208984375 30.491621017456055
171816 53.05286672756626 -27.873254380316332 25.690185546875 31.681440353393555
171817 53.052718299386314 -27.873193528201444 26.84762954711914 31.86174774169922
171822 53.01343244307467 -27.873366413725 24.872928619384766 30.26058578491211
171823 53.01326698526964 -27.873197499112955 24.681642532348633 30.203968048095703
171831 53.15674775900621 -27.873219474463593 27.576446533203125 30.897130966186523
171833 53.1564099907812 -27.873046792705303 24.90841293334961 30.504369735717773
171845 53.13207935016302 -27.873371791225587 25.4317626953125 30.06173324584961
171848 53.01081085900928 -27.873336065552852 24.95306396484375 30.273052215576172
171849 53.01068495270312 -27.873295115110054 25.385154724121094 30.375747680664062
171850 53.0105466583791 -27.873237678841914 25.195138931274414 30.351409912109375
171862 53.01741310868373 -27.873285044109828 26.402502059936523 30.450420379638672
171864 53.0172921277288 -27.873142968503366 27.207904815673828 30.516864776611328
171880 53.139969876125434 -27.87329477519209 27.210670471191406 30.911178588867188
171883 53.08847125946455 -27.873275678674453 25.23019790649414 31.647329330444336
171889 53.050197172695036 -27.87328795974646 27.336257934570312 31.814178466796875
171890 53.05003372140663 -27.873151802615723 26.723764419555664 31.82878875732422
171897 53.14206209546358 -27.873343876597385 27.392627716064453 30.944604873657227
171900 53.14178171977317 -27.873197405610682 27.580167770385742 30.95341682434082
171927 53.158918892073515 -27.873369782932514 27.62195587158203 30.37388038635254
171928 53.15897478771803 -27.873297620727943 26.879270553588867 30.184669494628906
171935 53.00902909431606 -27.873242035827072 26.164247512817383 30.260011672973633
171936 53.00916124716143 -27.873216690282103 26.756084442138672 30.6038761138916
171938 53.13549997743527 -27.873191713119386 25.113134384155273 30.579830169677734
171955 53.03421834894732 -27.873246919251507 27.318933486938477 31.823213577270508
171957 53.04905826568344 -27.873211596784795 27.556867599487305 31.90216827392578
171959 53.04404568582689 -27.87321488229788 26.41596221923828 31.688993453979492
171968 53.0346151143175 -27.873131061767467 26.810150146484375 31.765649795532227
171976 53.08631265972412 -27.87304765791717 26.125991821289062 31.846446990966797
171978 53.087189524976004 -27.87299206163738 25.258214950561523 31.648740768432617
171999 53.13944056478466 -27.873179367452174 27.615642547607422 30.939302444458008
172002 53.06691587206926 -27.870023213570622 20.164325714111328 nan
172005 53.07195884914657 -27.87216130571798 24.173099517822266 31.291595458984375
172008 53.069934819427786 -27.87302752388842 26.231229782104492 30.888179779052734
172011 53.0700179778939 -27.872911043136664 26.076229095458984 30.87232208251953
172013 53.06979577649997 -27.872842374892926 25.938526153564453 30.843219757080078
172023 53.06453887058518 -27.872800478343066 24.29852294921875 30.415241241455078
172031 53.155615738123785 -27.873131648088304 27.393585205078125 30.93051528930664
172032 53.15567735429805 -27.873082414552208 27.418636322021484 30.903160095214844
172033 53.15557767372891 -27.872984155761447 26.66822052001953 30.863229751586914
172039 53.081614621946784 -27.87302028269054 27.176095962524414 31.958473205566406
172041 53.08198824567439 -27.872945981618972 26.973979949951172 31.960861206054688
172042 53.081766641422576 -27.872845504399365 26.699729919433594 31.906230926513672
172054 53.047241760838936 -27.872818376570766 24.897430419921875 31.509511947631836
172057 53.046917479123216 -27.872734506795464 27.231143951416016 31.877113342285156
172074 53.06168803426579 -27.87308716553377 27.53760528564453 30.90876007080078
172078 53.07514589804903 -27.873083467516395 27.491533279418945 31.934226989746094
172089 53.09398559479123 -27.872788128952003 23.920509338378906 29.94967269897461
172091 53.093412270940554 -27.872801820004884 25.978618621826172 31.564990997314453
172097 53.026920159035306 -27.872769930657288 24.435516357421875 30.100582122802734
172103 53.0265729120025 -27.87253263657872 26.59450340270996 30.530595779418945
172120 53.05032316361944 -27.872839625065524 25.605892181396484 31.653553009033203
172122 53.05009575312391 -27.872717216499574 27.55349349975586 31.893512725830078
172129 53.0901551004624 -27.872898354213813 26.325698852539062 31.882823944091797
172130 53.08996968037136 -27.872683237287497 25.713403701782227 31.765993118286133
172134 53.04434767684227 -27.872868044271936 27.974658966064453 31.806655883789062
172135 53.0920897327582 -27.87292247733467 25.89672088623047 31.810134887695312
172141 53.0495627224178 -27.872833415021855 27.62249755859375 31.895225524902344
172142 53.15344231807402 -27.872905738520252 27.82473373413086 30.946483612060547
172145 53.13730468033352 -27.872926857337895 27.77371597290039 30.996971130371094
172157 53.04523695398056 -27.87276512492598 27.194473266601562 31.736906051635742
172158 53.03370736883147 -27.872827673730878 26.755569458007812 31.72077178955078
172164 53.03971736403217 -27.872849996366835 27.356107711791992 31.844348907470703
172170 53.09699868903348 -27.87284742172298 27.877092361450195 31.224571228027344
172173 53.04382042477848 -27.87274417721283 27.887651443481445 31.81129264831543
172174 53.077609500872896 -27.872761105717323 27.130859375 31.97198486328125
172176 53.02962247081135 -27.8727094819701 27.415388107299805 30.582496643066406
172199 53.04048719157998 -27.872419058047274 24.43947982788086 31.304424285888672
172208 53.04060791038516 -27.87216715378089 25.743450164794922 31.584604263305664
172221 53.10735582941294 -27.872337783839253 24.02639389038086 30.23006820678711
172223 53.108337084280905 -27.872287974677786 24.752256393432617 30.48158836364746
172238 53.14474362617116 -27.87269935703121 26.526264190673828 30.843509674072266
172248 53.07526068052897 -27.872519133935036 26.4356632232666 31.83180809020996
172254 53.0666170238887 -27.872557263898948 25.15618133544922 30.697900772094727
172255 53.10450681010874 -27.872703917104293 27.175098419189453 31.217559814453125
172257 53.096823588601076 -27.872719184822905 27.715667724609375 31.22087860107422
172264 53.05287546445863 -27.872666506621183 27.909027099609375 31.594276428222656
172276 53.03297820227566 -27.87205534952468 23.650142669677734 31.051578521728516
172282 53.058889819457306 -27.872588072616875 26.256118774414062 31.006267547607422
172288 53.05605875471944 -27.872481999596737 25.63453483581543 31.016122817993164
172290 53.056220897823415 -27.872315802048977 26.012346267700195 31.074871063232422
172304 53.0745256562732 -27.87230859758298 26.83794403076172 31.88758659362793
172309 53.049175992911536 -27.872371248550465 26.285839080810547 31.752243041992188
172315 53.04371286645109 -27.872260534116155 23.649757385253906 31.087501525878906
172318 53.01887043610776 -27.87262491179405 27.77524757385254 30.5637264251709
172323 53.06364893110264 -27.872613349244844 27.54688262939453 30.94468116760254
172335 53.04302912637372 -27.872495048420458 26.85146713256836 31.710641860961914
172405 53.01133945926165 -27.871836030340177 21.56265640258789 28.905813217163086
172406 53.01042733228005 -27.872101430688453 25.21951675415039 30.307628631591797
172410 53.14591032646152 -27.872122933866375 25.33125114440918 30.629884719848633
172411 53.146124221146934 -27.872147887939786 26.745697021484375 30.886249542236328
172417 53.128746760314556 -27.872450551542837 27.808204650878906 30.861360549926758
172418 53.12882702061388 -27.872331895547692 27.009300231933594 30.782716751098633
172423 53.02950831220725 -27.872398383961027 27.15879249572754 31.045494079589844
172425 53.02933022845788 -27.8723080475141 27.624723434448242 30.616077423095703
172434 53.0933639479989 -27.872418031638603 27.841716766357422 31.791231155395508
172436 53.02451291123922 -27.87228206808697 27.457870483398438 30.584232330322266
172457 53.143962087901464 -27.872268151709726 27.517658233642578 30.80348014831543
172462 53.14239794194488 -27.87227181074431 25.874446868896484 30.715057373046875
